NWM_version_number,model_initialization_time,model_output_valid_time,streamflow_value,streamID
v2.2,2022-07-15_00:00:00,2022-07-15_01:00:00,4.059999909251928,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_02:00:00,9.119999796152117,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_03:00:00,16.45999963209033,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_04:00:00,25.499999430030584,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_05:00:00,35.04999921657145,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_06:00:00,43.86999901942909,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_07:00:00,51.139998856931925,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_08:00:00,56.599998734891415,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_09:00:00,60.42999864928424,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_10:00:00,62.96999859251082,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_11:00:00,64.57999855652452,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_12:00:00,65.55999853461981,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_13:00:00,66.11999852210283,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_14:00:00,66.42999851517379,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_15:00:00,66.57999851182103,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_16:00:00,66.61999851092696,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_17:00:00,66.60999851115048,20380357
v2.2,2022-07-15_00:00:00,2022-07-15_18:00:00,66.56999851204455,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_02:00:00,4.049999909475446,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_03:00:00,9.09999979659915,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_04:00:00,16.429999632760882,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_05:00:00,25.45999943092465,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_06:00:00,34.989999217912555,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_07:00:00,43.78999902121723,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_08:00:00,51.0399988591671,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_09:00:00,56.49999873712659,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_10:00:00,60.32999865151942,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_11:00:00,62.85999859496951,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_12:00:00,64.4699985589832,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_13:00:00,65.43999853730202,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_14:00:00,66.00999852456152,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_15:00:00,66.31999851763248,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_16:00:00,66.46999851427972,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_17:00:00,66.51999851316214,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_18:00:00,66.50999851338565,20380357
v2.2,2022-07-15_01:00:00,2022-07-15_19:00:00,66.46999851427972,20380357
v2.2,2022-07-15_02:00:00,2022-07-15_03:00:00,4.049999909475446,20380357
v2.2,2022-07-15_02:00:00,2022-07-15_04:00:00,9.089999796822667,20380357
